JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
JECOL,2004,92,1,SE,David Burslem,UK,M,SE,
JECOL,2005,93,1,SE,David Burslem,UK,M,SE,
JECOL,2006,94,1,SE,David Burslem,UK,M,SE,
JECOL,2007,95,1,SE,David Burslem,UK,M,SE,
JECOL,2011,99,1,SE,David Coomes,UK,M,SE,
JECOL,2012,100,1,SE,David Coomes,UK,M,SE,
JECOL,2013,101,1,SE,David Coomes,UK,M,SE,
JECOL,2014,102,1,SE,David Coomes,UK,M,SE,
JECOL,2013,101,1,EIC,David Gibson,UK,M,EIC,
JECOL,2006,94,1,AE,David Gibson,USA,M,AE,
JECOL,2007,95,1,AE,David Gibson,USA,M,AE,
JECOL,2008,96,1,AE,David Gibson,USA,M,AE,
JECOL,2009,97,1,SE,David Gibson,USA,M,SE,
JECOL,2010,98,1,SE,David Gibson,USA,M,SE,
JECOL,2011,99,1,SE,David Gibson,USA,M,SE,
JECOL,2012,100,1,SE,David Gibson,USA,M,SE,
JECOL,2014,102,1,EIC,David Gibson,USA,M,EIC,
JECOL,1992,80,1,SE,David J. Gibson,USA,M,SE,
JECOL,1993,81,1,SE,David J. Gibson,USA,M,SE,
JECOL,1994,82,1,SE,David J. Gibson,USA,M,SE,
JECOL,1995,83,1,SE,David J. Gibson,USA,M,SE,
JECOL,1996,84,1,SE,David J. Gibson,USA,M,SE,
JECOL,1997,85,1,SE,David J. Gibson,USA,M,SE,
JECOL,1998,86,1,SE,David J. Gibson,USA,M,SE,
JECOL,1999,87,1,AE,David J. Gibson,USA,M,AE,
JECOL,1999,87,1,SE,David J. Gibson,USA,M,SE,
JECOL,2000,88,1,AE,David J. Gibson,USA,M,AE,
JECOL,2001,89,1,AE,David J. Gibson,USA,M,AE,
JECOL,2002,90,1,AE,David J. Gibson,USA,M,AE,
JECOL,2003,91,1,AE,David J. Gibson,USA,M,AE,
JECOL,2004,92,1,AE,David J. Gibson,USA,M,AE,
JECOL,2005,93,1,AE,David J. Gibson,USA,M,AE,
JECOL,1991,79,1,SE,David R Causton,UK,M,SE,
JECOL,1992,80,1,SE,David R. Causton,UK,M,SE,
JECOL,1993,81,1,SE,David R. Causton,UK,M,SE,
JECOL,1992,80,1,SE,David R. Foster,USA,M,SE,
JECOL,1993,81,1,SE,David R. Foster,USA,M,SE,
JECOL,1994,82,1,SE,David R. Foster,USA,M,SE,
JECOL,2003,91,1,SE,David Streeter,UK,M,SE,
JECOL,2004,92,1,SE,David Streeter,UK,M,SE,
JECOL,2005,93,1,SE,David Streeter,UK,M,SE,
JECOL,2006,94,1,SE,David Streeter,UK,M,SE,
JECOL,2007,95,1,SE,David Streeter,UK,M,SE,
JECOL,2008,96,1,SE,David Streeter,UK,M,SE,
JECOL,2009,97,1,SE,David Streeter,UK,M,SE,
JECOL,2010,98,1,SE,David Streeter,UK,M,SE,
JECOL,2011,99,1,SE,David Streeter,UK,M,SE,
JECOL,2012,100,1,SE,David Streeter,UK,M,SE,
JECOL,2013,101,1,SE,David Streeter,UK,M,SE,
JECOL,2014,102,1,SE,David Streeter,UK,M,SE,
JECOL,2014,102,1,SE,David Wardle,Sweden,M,SE,
JECOL,1991,79,1,SE,DavidR. Foster,USA,M,SE,
JECOL,1989,77,1,SE,Eddy Van der Meijden,Netherlands,M,SE,
JECOL,1990,78,1,SE,Eddy Van der Meijden,Netherlands,M,SE,
JECOL,1991,79,1,SE,Eddy Van der Meijden,Netherlands,M,SE,
JECOL,1992,80,1,SE,Eddy van der Meijden,Netherlands,M,SE,
JECOL,1993,81,1,SE,Eddy van der Meijden,Netherlands,M,SE,
JECOL,2014,102,1,SE,Eelke Jonegejanns,Netherlands,M,SE,
JECOL,2012,100,1,SE,Eelke Jongejans,Netherlands,M,SE,
JECOL,2013,101,1,SE,Eelke Jongejans,Netherlands,M,SE,
JECOL,1990,78,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1991,79,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1992,80,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1993,81,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1994,82,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1995,83,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1996,84,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1997,85,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1998,86,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,1999,87,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,2000,88,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,2001,89,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,2002,90,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,2003,91,1,SE,F. Ian Woodward,UK,M,SE,
JECOL,2008,96,1,SE,Fergus Massey,UK,M,SE,
JECOL,2009,97,1,SE,Fergus Massey,UK,M,SE,
JECOL,2010,98,1,SE,Fergus Massey,UK,M,SE,
JECOL,2007,95,1,SE,Fernando Maestre,Spain,M,SE,
JECOL,2008,96,1,SE,Fernando Maestre,Spain,M,SE,
JECOL,2009,97,1,SE,Fernando Maestre,Spain,M,SE,
JECOL,2010,98,1,SE,Fernando Maestre,Spain,M,SE,
JECOL,2011,99,1,SE,Fernando Maestre,Spain,M,SE,
JECOL,2014,102,1,SE,Frank S Gilliam,USA,M,SE,
JECOL,2004,92,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2005,93,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2006,94,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2007,95,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2008,96,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2009,97,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2010,98,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2011,99,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2012,100,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,2013,101,1,SE,Frank S. Gilliam,USA,M,SE,
JECOL,1991,79,1,SE,George L Jacobson,USA,M,SE,
JECOL,1992,80,1,SE,George L. Jacobson Jr.,USA,M,SE,
