JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
BITR,2005,37,1,EIC,Robin Chazdon,USA,F,EIC,
BITR,2005,37,1,SE,David Westcott,Australia,M,SE,
BITR,2005,37,1,SE,William Magnusson,Brazil,M,SE,
BITR,2005,37,1,SE,Augusto C Franco,Brazil ,M,SE,
BITR,2005,37,1,SE,Arturo Sanchez-Azofeifa,Canada,M,SE,
BITR,2005,37,1,SE,Colin Chapman,Canada,M,SE,
BITR,2005,37,1,SE,David Dudgeon,China,M,SE,
BITR,2005,37,1,SE,Kevin Hyde,China,M,SE,
BITR,2005,37,1,SE,Vojtech Novotny ,Czech Republic,M,SE,
BITR,2005,37,1,SE,Hanna Tuomisto,Finland,F,SE,
BITR,2005,37,1,SE,Elisabeth K V Kalko,Germany,F,SE,
BITR,2005,37,1,SE,Priya Davidar,India,F,SE,
BITR,2005,37,1,SE,R Uma Shaanker,India,M,SE,
BITR,2005,37,1,SE,Renee M Borges,India,F,SE,
BITR,2005,37,1,SE,Manuel Guariguata,Indonesia,M,SE,
BITR,2005,37,1,SE,Shoko Sakai,Japan,F,SE,
BITR,2005,37,1,SE,Mauricio Quesada,Mexico,M,SE,
BITR,2005,37,1,SE,Joseph Wunderle,Puerto Rico,M,SE,
BITR,2005,37,1,SE,Michael Lawes,South Africa,M,SE,
BITR,2005,37,1,SE,Thomas Elmqvist,Sweden,M,SE,
BITR,2005,37,1,SE,Jaboury Ghazoul,Switzerland,M,SE,
BITR,2005,37,1,SE,Carlos Peres,UK,M,SE,England
BITR,2005,37,1,SE,Ann Russell,USA,F,SE,
BITR,2005,37,1,SE,Donald Feener,USA,M,SE,
BITR,2005,37,1,SE,John T Longino,USA,M,SE,
BITR,2005,37,1,SE,Kevina Vulinec,USA,F,SE,
BITR,2005,37,1,SE,Lucinda McDade,USA,F,SE,
BITR,2005,37,1,SE,Mark Ashton,USA,M,SE,
BITR,2005,37,1,SE,Philip DeVries,USA,M,SE,
BITR,2005,37,1,SE,Robert Lawton,USA,M,SE,
BITR,2006,38,1,EIC,Robin Chazdon,USA,F,EIC,
