JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
ECOLOGY,2006,87,1,SE,David Wardle,Sweden,M,SE,
ECOLOGY,2006,87,1,SE,Dean L Urban,USA,M,SE,
ECOLOGY,2005,86,1,SE,Dean L Urban,USA,M,SE,
ECOLOGY,2004,85,1,SE,Dean L Urban,USA,M,SE,
ECOLOGY,2003,84,1,SE,Dean L Urban,USA,M,SE,
ECOLOGY,1993,74,1,BE,Deborah A Clark,Costa Rica,F,SE,
ECOLOGY,1992,73,1,BE,Deborah A Clark,Costa Rica,F,SE,
ECOLOGY,1991,72,1,BE,Deborah A Clark,Costa Rica,F,SE,
ECOLOGY,1990,71,1,BE,Deborah A Clark,Costa Rica,F,SE,
ECOLOGY,1992,73,1,BE,Deborah E Goldberg,USA,F,SE,
ECOLOGY,1991,72,1,BE,Deborah E Goldberg,USA,F,SE,
ECOLOGY,1990,71,1,BE,Deborah E Goldberg,USA,F,SE,
ECOLOGY,1989,70,1,BE,Deborah E Goldberg,USA,F,SE,
ECOLOGY,2000,81,1,BE,Deborah Gordon,USA,F,SE,
ECOLOGY,1999,80,1,BE,Deborah Gordon,USA,F,SE,
ECOLOGY,2011,92,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2010,91,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2009,90,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2008,89,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2007,88,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2006,87,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2005,86,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2004,85,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2003,84,1,SE,Debra P C Peters,USA,F,SE,
ECOLOGY,2002,83,1,BE,Debra P C Peters,USA,F,SE,
ECOLOGY,1985,66,1,BE,Dennis F Whigham,USA,M,SE,
ECOLOGY,1987,68,1,BE,Dennis H Knight,USA,M,SE,
ECOLOGY,1986,67,1,BE,Dennis H Knight,USA,M,SE,
ECOLOGY,1985,66,1,BE,Dennis H Knight,USA,M,SE,
ECOLOGY,2008,89,1,SE,Diana Pilson,USA,F,SE,
ECOLOGY,2007,88,1,SE,Diana Pilson,USA,F,SE,
ECOLOGY,2006,87,1,SE,Diana Pilson,USA,F,SE,
ECOLOGY,2005,86,1,SE,Diana Pilson,USA,F,SE,
ECOLOGY,1999,80,1,BE,Diane De Steven,USA,F,SE,
ECOLOGY,1998,79,1,BE,Diane De Steven,USA,F,SE,
ECOLOGY,1997,78,1,BE,Diane De Steven,USA,F,SE,
ECOLOGY,1995,76,1,BE,Diane L Marshall,USA,F,SE,
ECOLOGY,1994,75,1,BE,Diane L Marshall,USA,F,SE,
ECOLOGY,1993,74,1,BE,Diane L Marshall,USA,F,SE,
ECOLOGY,2013,94,1,SE,Diane S Srivastava,Canada,F,SE,
